source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text,story_index,draft_id,draft_status
map,83,,54,niña,1,0,101,show_text,¿Seguro que esta no es la princesa que estamos buscando?,8,Apakah kamu yakin ini bukan putri yang kita cari?,machine_draft
map,83,,54,niña,1,2,101,show_text,Se parece a la antigua \c[2]Reina de Akebia\c[0]...,8,Dia tampak seperti \c[2]Ratu Akebia\c[0] kuno...,machine_draft
map,83,,35,EV035,1,3,355,script,"pbRemoveDependency2(""FollowerPkmn"")",8,,skip_script
map,83,,92,niña,1,0,101,show_text,"Mamá, quiero ser entrenadora cuando sea mayor.",8,"Bu, aku ingin menjadi pelatih ketika aku besar nanti.",machine_draft
map,83,,45,EV045,1,0,101,show_text,"¡Este es el BattleCoffe, servimos cafés, batidos, de",8,"Ini BattleCoffe, kami menyajikan kopi, smoothie,",machine_draft
map,83,,45,EV045,1,1,401,show_text_cont,todo!,8,semuanya!,machine_draft
map,83,,64,EV064,1,0,108,comment,noshadow,8,,skip_comment
map,83,,83,EV083,1,0,108,comment,noshadow,8,,skip_comment
map,83,,74,Slope,1,0,355,script,pbBridgeOff,8,,skip_script
map,83,,74,Slope,1,1,108,comment,Slope: -2x1,8,,skip_comment
map,83,,74,Slope,1,2,108,comment,Width: 1/2,8,,skip_comment
map,83,,74,Slope,1,3,108,comment,Offset: 16px,8,,skip_comment
map,83,,36,EV036,1,0,101,show_text,"Mira esa niña con su Happiny, le está dando mucho cariño.",8,"Lihatlah gadis itu dengan Kebahagiaannya, dia memberinya banyak cinta.",machine_draft
map,83,,36,EV036,1,2,101,show_text,¡Hay muchos Pokémon que evolucionan por amistad!,8,Ada banyak Pokémon yang berevolusi melalui persahabatan!,machine_draft
map,83,,93,niña,1,0,101,show_text,"Mamá, quiero ser entrenadora cuando sea mayor.",8,"Bu, aku ingin menjadi pelatih ketika aku besar nanti.",machine_draft
map,83,,55,niña,1,0,101,show_text,¿Seguro que esta no es la princesa que estamos buscando?,8,Apakah kamu yakin ini bukan putri yang kita cari?,machine_draft
map,83,,55,niña,1,2,101,show_text,Se parece a la antigua \c[2]Reina de Akebia\c[0]...,8,Dia tampak seperti \c[2]Ratu Akebia\c[0] kuno...,machine_draft
map,83,,46,EV046,1,0,108,comment,noshadow,8,,skip_comment
map,83,,65,EV065,1,0,108,comment,noshadow,8,,skip_comment
map,83,,84,EV084,1,0,108,comment,noshadow,8,,skip_comment
map,83,,27,EV027,1,0,108,comment,noshadow,8,,skip_comment
map,83,,37,EV037,1,0,101,show_text,Mi marido y yo estamos en esta parte de la región porque la \c[2]Familia Real\c[0] tiene el Palacio en \c[2]Ciudad Lugano\c[0].,8,Saya dan suami berada di bagian wilayah ini karena \c[2]Keluarga Kerajaan\c[0] memiliki Istana di \c[2]Kota Lugano\c[0].,machine_draft
map,83,,37,EV037,1,2,101,show_text,"Aún así, incluso aquí, es muy normal ver situaciones desagradables.",8,"Namun, bahkan di sini, melihat situasi yang tidak menyenangkan adalah hal yang wajar.",machine_draft
map,83,,75,EV075,1,0,108,comment,noshadow,8,,skip_comment
map,88,,47,Slope,1,0,108,comment,Slope: 3x2,9,,skip_comment
map,88,,47,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,47,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,85,EV085,1,0,108,comment,noshadow,9,,skip_comment
map,88,,66,Slope,1,0,108,comment,Slope: -2x-1,9,,skip_comment
map,88,,66,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,66,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,76,EV076,1,0,108,comment,noshadow,9,,skip_comment
map,88,,19,EV019,1,4,355,script,pbCaveEntrance,9,,skip_script
map,88,,19,EV019,1,5,355,script,"pbRemoveDependency2(""FollowerPkmn"")",9,,skip_script
map,88,,57,Slope,1,0,108,comment,Slope: 2x1,9,,skip_comment
map,88,,57,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,57,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,95,EV095,1,0,108,comment,noshadow,9,,skip_comment
map,88,,48,Slope,1,0,108,comment,Slope: 3x2,9,,skip_comment
map,88,,48,Slope,1,1,108,comment,Width: 0/2,9,,skip_comment
map,88,,48,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,86,EV086,1,0,108,comment,noshadow,9,,skip_comment
map,88,,29,EV029,1,0,108,comment,noshadow,9,,skip_comment
map,88,,20,EV020,1,0,108,comment,noshadow,9,,skip_comment
map,88,,58,Slope,1,0,108,comment,Slope: 2x1,9,,skip_comment
map,88,,58,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,58,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,96,EV096,1,0,108,comment,noshadow,9,,skip_comment
map,88,,1,Trainer(5),1,0,355,script,pbTrainerIntro(:JOVEN),9,,skip_script
map,88,,1,Trainer(5),1,1,355,script,pbNoticePlayer(get_character(0)),9,,skip_script
map,88,,1,Trainer(5),1,2,101,show_text,He entrenado muy bien a mis Pokémon. ¿Quieres,9,Saya telah melatih Pokémon saya dengan sangat baik. Apakah kamu mau,machine_draft
map,88,,1,Trainer(5),1,3,401,show_text_cont,pelear?,9,berkelahi?,machine_draft
map,88,,1,Trainer(5),1,8,355,script,pbTrainerEnd,9,,skip_script
map,88,,1,Trainer(5),2,0,101,show_text,Tendré que entrenar más entonces.,9,"Kalau begitu, aku harus berlatih lebih banyak.",machine_draft
map,88,,39,EV039,1,0,108,comment,noshadow,9,,skip_comment
map,88,,77,EV077,1,0,108,comment,noshadow,9,,skip_comment
map,88,,87,EV087,1,0,108,comment,noshadow,9,,skip_comment
map,88,,30,EV030,1,0,355,script,pbItemBall(:POKEBALL),9,,skip_script
map,88,,11,EV011,1,0,101,show_text,¡Anda! Hay un Talonflame volando por aquí. ¿Será que puedes encontrar a Fletchling por esta zona?,9,Pergi! Ada Talonflame terbang di sekitar sini. Mungkinkah Anda bisa menemukan Fletchling di area ini?,machine_draft
map,88,,49,Slope,1,0,108,comment,Slope: 3x2,9,,skip_comment
map,88,,49,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,49,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,21,EV021,1,0,108,comment,noshadow,9,,skip_comment
map,88,,59,Slope,1,0,108,comment,Slope: -2x-1,9,,skip_comment
map,88,,59,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,59,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,97,EV097,1,0,108,comment,noshadow,9,,skip_comment
map,88,,2,EV002,1,0,355,script,pbItemBall(:SUPERPOTION),9,,skip_script
map,88,,40,EV040,1,0,108,comment,noshadow,9,,skip_comment
map,88,,78,EV078,1,0,108,comment,noshadow,9,,skip_comment
map,88,,31,EV031,1,0,355,script,pbItemBall(:TM12),9,,skip_script
map,88,,12,EV012,1,5,101,show_text,"\sh¡Menudo susto, colega!",9,\shMenakutkan sekali sobat!,machine_draft
map,88,,50,Slope,1,0,108,comment,Slope: 3x2,9,,skip_comment
map,88,,50,Slope,1,1,108,comment,Width: 0/2,9,,skip_comment
map,88,,50,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,88,EV088,1,0,108,comment,noshadow,9,,skip_comment
map,88,,98,EV098,1,0,108,comment,noshadow,9,,skip_comment
map,88,,3,EV003,1,0,101,show_text,<b><ac>RUTA 3</ac></b><ac>¡Entrenadores y excursionistas a montones!</ac>,9,<b><ac>ROUTE 3</ac></b><ac>Pelatih dan pejalan kaki berlimpah!</ac>,machine_draft
map,88,,41,EV041,1,0,108,comment,noshadow,9,,skip_comment
map,88,,79,EV079,1,0,108,comment,noshadow,9,,skip_comment
map,88,,22,EV022,1,0,108,comment,noshadow,9,,skip_comment
map,88,,60,Slope,1,0,108,comment,Slope: -2x-1,9,,skip_comment
map,88,,60,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,60,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,32,EV032,1,0,101,show_text,"He empezado a hacer deporte, no sé si se nota.",9,"Saya sudah mulai berolahraga, saya tidak tahu apakah itu terlihat.",machine_draft
map,88,,13,EV013,1,0,101,show_text,"Mi nieto salió de aventuras como tú. Sin embargo, no he recibido ningún mensaje de él desde entonces, estoy preocupada...",9,"Cucu saya melakukan petualangan seperti Anda. Namun, aku belum menerima pesan apa pun darinya sejak itu, aku khawatir...",machine_draft
map,88,,51,Slope,1,0,108,comment,Slope: 2x1,9,,skip_comment
map,88,,51,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,51,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,89,EV089,1,0,108,comment,noshadow,9,,skip_comment
map,88,,4,EV004,1,0,101,show_text,<b><ac>RUTA 3</ac></b><ac>¡Entrenadores y excursionistas a montones!</ac>,9,<b><ac>ROUTE 3</ac></b><ac>Pelatih dan pejalan kaki berlimpah!</ac>,machine_draft
map,88,,42,EV042,1,0,108,comment,noshadow,9,,skip_comment
map,88,,80,EV080,1,0,108,comment,noshadow,9,,skip_comment
map,88,,23,peruan,1,0,101,show_text,Estoy haciendo footing. Tengo pensado llegar hasta \c[2]Ciudad Ninfa\c[0] y pegarme un baño.,9,saya sedang joging. Saya berencana pergi ke \c[2]Ciudad Ninfa\c[0] dan mandi.,machine_draft
map,88,,61,Slope,1,0,108,comment,Slope: -2x-1,9,,skip_comment
map,88,,61,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,61,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,99,EV099,1,0,108,comment,noshadow,9,,skip_comment
map,88,,14,Trainer(5),1,0,355,script,pbTrainerIntro(:CHICA),9,,skip_script
map,88,,14,Trainer(5),1,1,355,script,pbNoticePlayer(get_character(0)),9,,skip_script
map,88,,14,Trainer(5),1,2,101,show_text,¡Mira qué Pokémon más mono!,9,Lihat betapa lucunya Pokemon itu!,machine_draft
map,88,,14,Trainer(5),1,7,355,script,pbTrainerEnd,9,,skip_script
map,88,,14,Trainer(5),2,0,101,show_text,Le daré un poco de agua a mi Pokémon cuando,9,Saya akan memberi Pokémon saya air kapan,machine_draft
map,88,,14,Trainer(5),2,1,401,show_text_cont,vuelva a casa.,9,kembali ke rumah.,machine_draft
map,88,,52,Slope,1,0,108,comment,Slope: 2x1,9,,skip_comment
map,88,,52,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,52,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,90,EV090,1,0,108,comment,noshadow,9,,skip_comment
map,88,,33,EV033,1,0,108,comment,noshadow,9,,skip_comment
map,88,,43,Slope,1,0,108,comment,Slope: -3x-2,9,,skip_comment
map,88,,43,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,43,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,81,EV081,1,0,108,comment,noshadow,9,,skip_comment
map,88,,24,EV024,1,0,101,show_text,¡Mi Pokémon y yo estamos entrenando!,9,Pokémon saya dan saya sedang berlatih!,machine_draft
map,88,,62,Slope,1,0,108,comment,Slope: -2x-1,9,,skip_comment
map,88,,62,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,62,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,5,EV005,1,0,355,script,pbItemBall(:ULTRABALL),9,,skip_script
map,88,,53,Slope,1,0,108,comment,Slope: 2x1,9,,skip_comment
map,88,,53,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,53,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,15,Trainer(3),1,0,355,script,pbTrainerIntro(:CHICAGUAY),9,,skip_script
map,88,,15,Trainer(3),1,1,355,script,pbNoticePlayer(get_character(0)),9,,skip_script
map,88,,15,Trainer(3),1,2,101,show_text,¿Te apetece salir de fiesta? ¿No? ¿Y un combate te,9,Apakah Anda ingin pergi ke pesta? TIDAK? Dan perkelahian,machine_draft
map,88,,15,Trainer(3),1,3,401,show_text_cont,sirve?,9,apakah itu berhasil?,machine_draft
map,88,,15,Trainer(3),1,8,355,script,pbTrainerEnd,9,,skip_script
map,88,,15,Trainer(3),2,0,101,show_text,Este finde se sale de fiesta aunque me hayas,9,Akhir pekan ini dia akan pergi ke pesta meskipun kamu bersamaku,machine_draft
map,88,,15,Trainer(3),2,1,401,show_text_cont,ganado jejeje,9,ternak hehehe,machine_draft
map,88,,91,EV091,1,0,108,comment,noshadow,9,,skip_comment
map,88,,34,EV034,1,0,355,script,pbItemBall(:PEARL),9,,skip_script
map,88,,82,EV082,1,0,108,comment,noshadow,9,,skip_comment
map,88,,44,Slope,1,0,108,comment,Slope: -3x-2,9,,skip_comment
map,88,,44,Slope,1,1,108,comment,Width: 0/2,9,,skip_comment
map,88,,44,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,6,EV006,1,0,355,script,pbItemBall(:PEARL),9,,skip_script
map,88,,25,EV025,1,0,355,script,Pokemon.play_cry(:PACHIRISU),9,,skip_script
map,88,,63,Slope,1,0,108,comment,Slope: -2x-1,9,,skip_comment
map,88,,63,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,63,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,54,Slope,1,0,108,comment,Slope: 2x1,9,,skip_comment
map,88,,54,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,54,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,35,EV035,1,0,101,show_text,"No me gustan las cuevas, pero para llegar a \c[2]Ciudad Calentra\c[0] debo atravesarla.",9,"Saya tidak suka gua, tapi untuk sampai ke \c[2]Calentra City\c[0] saya harus melewatinya.",machine_draft
map,88,,73,EV073,1,0,108,comment,noshadow,9,,skip_comment
map,88,,92,EV092,1,0,108,comment,noshadow,9,,skip_comment
map,88,,45,Slope,1,0,108,comment,Slope: -3x-2,9,,skip_comment
map,88,,45,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,45,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,64,Slope,1,0,108,comment,Slope: -2x-1,9,,skip_comment
map,88,,64,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,64,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,26,EV026,1,0,108,comment,noshadow,9,,skip_comment
map,88,,83,EV083,1,0,108,comment,noshadow,9,,skip_comment
map,88,,17,EV017,1,6,355,script,Pokemon.play_cry(:GIMMIGHOUL),9,,skip_script
map,88,,17,EV017,1,9,355,script,"setBattleRule(""base"", ""bridge"")",9,,skip_script
map,88,,17,EV017,1,10,355,script,"pbWildBattle(:GIMMIGHOUL, 7)",9,,skip_script
map,88,,17,EV017,1,11,355,script,pbSetEventTime,9,,skip_script
map,88,,17,EV017,1,15,101,show_text,Parece que ha soltado una extraña moneda...,9,Sepertinya dia telah menjatuhkan koin aneh...,machine_draft
map,88,,17,EV017,1,16,355,script,pbReceiveItem(:GOLD),9,,skip_script
map,88,,17,EV017,3,1,355,script,"setTempSwitchOn(""A"")",9,,skip_script
map,88,,93,EV093,1,0,108,comment,noshadow,9,,skip_comment
map,88,,55,Slope,1,0,108,comment,Slope: 2x1,9,,skip_comment
map,88,,55,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,55,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,74,EV074,1,0,108,comment,noshadow,9,,skip_comment
map,88,,27,EV027,1,0,108,comment,noshadow,9,,skip_comment
map,88,,65,Slope,1,0,108,comment,Slope: -2x-1,9,,skip_comment
map,88,,65,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,65,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,46,Slope,1,0,108,comment,Slope: -3x-2,9,,skip_comment
map,88,,46,Slope,1,1,108,comment,Width: 0/2,9,,skip_comment
map,88,,46,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,84,EV084,1,0,108,comment,noshadow,9,,skip_comment
map,88,,94,EV094,1,0,108,comment,noshadow,9,,skip_comment
map,88,,56,Slope,1,0,108,comment,Slope: 2x1,9,,skip_comment
map,88,,56,Slope,1,1,108,comment,Width: 1/2,9,,skip_comment
map,88,,56,Slope,1,2,108,comment,Offset: 16px,9,,skip_comment
map,88,,37,EV037,1,0,108,comment,noshadow,9,,skip_comment
map,88,,18,EV018,1,4,355,script,pbCaveEntrance,9,,skip_script
map,88,,18,EV018,1,5,355,script,"pbRemoveDependency2(""FollowerPkmn"")",9,,skip_script
map,88,,75,EV075,1,0,108,comment,noshadow,9,,skip_comment
map,90,,9,EV009,1,0,101,show_text,"He quedado con esta chica, pero sólo me habla del calor que hace, vaya cita más aburrida...",10,"Aku pernah bertemu gadis ini, tapi dia hanya bercerita kepadaku tentang betapa panasnya saat itu, betapa membosankannya kencan itu...",machine_draft
map,90,,47,EV047,1,0,108,comment,noshadow,10,,skip_comment
map,90,,85,EV085,1,0,108,comment,noshadow,10,,skip_comment
map,90,,66,EV066,1,0,108,comment,noshadow,10,,skip_comment
map,90,,76,EV076,1,0,108,comment,noshadow,10,,skip_comment
map,90,,57,EV057,1,0,355,script,pbItemBall(:PEARL),10,,skip_script
map,90,,38,EV038,1,0,108,comment,noshadow,10,,skip_comment
map,90,,10,EV010,1,1,101,show_text,"Hidratarse es muy importante, toma hijo, toma.",10,"Hidrasi itu penting banget nih nak, nih.",machine_draft
map,90,,10,EV010,1,4,101,show_text,"Hidratarse es muy importante, toma hija, toma.",10,"Hidrasi sangat penting, ini nak, ini.",machine_draft
map,90,,10,EV010,1,7,355,script,pbReceiveItem(:FRESHWATER),10,,skip_script
map,90,,10,EV010,2,0,101,show_text,"No me des las gracias, los jóvenes debéis cuidaros",10,"Jangan berterima kasih padaku, kalian anak muda harus menjaga dirimu sendiri",machine_draft
map,90,,10,EV010,2,1,401,show_text_cont,también.,10,juga.,machine_draft
map,90,,48,,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")",10,,skip_script
map,90,,86,EV086,1,0,108,comment,noshadow,10,,skip_comment
map,90,,67,EV067,1,0,108,comment,noshadow,10,,skip_comment
map,90,,58,EV058,1,0,108,comment,noshadow,10,,skip_comment
map,90,,39,EV039,1,0,108,comment,noshadow,10,,skip_comment
map,90,,77,EV077,1,0,108,comment,noshadow,10,,skip_comment
map,90,,87,EV087,1,0,108,comment,noshadow,10,,skip_comment
map,90,,68,EV068,1,0,108,comment,noshadow,10,,skip_comment
map,90,,11,Trainer(4),1,0,355,script,pbTrainerIntro(:RUNNER),10,,skip_script
map,90,,11,Trainer(4),1,1,355,script,pbNoticePlayer(get_character(0)),10,,skip_script
map,90,,11,Trainer(4),1,2,101,show_text,"¡Me gusta correr, pero también echar combates!",10,"Saya suka berlari, tapi saya juga suka berkelahi!",machine_draft
map,90,,11,Trainer(4),1,7,355,script,pbTrainerEnd,10,,skip_script
map,90,,11,Trainer(4),2,0,101,show_text,¡Seguiré corriendo hasta que muera!,10,Aku akan terus berlari sampai aku mati!,machine_draft
map,90,,49,Pescador,1,0,101,show_text,"Sinceramente, me gustan más los Pokémon de río. Estos Gyarados se escapan con más facilidad.",10,"Sejujurnya, saya lebih suka Pokémon sungai. Para Gyarado ini bisa melarikan diri dengan lebih mudah.",machine_draft
map,90,,59,EV059,1,0,108,comment,noshadow,10,,skip_comment
map,90,,2,EV002,1,4,355,script,"pbRemoveDependency2(""FollowerPkmn"")",10,,skip_script
map,90,,2,EV002,1,5,355,script,pbCaveEntrance,10,,skip_script
map,90,,40,EV040,1,0,108,comment,noshadow,10,,skip_comment
map,90,,78,EV078,1,0,108,comment,noshadow,10,,skip_comment
map,90,,69,.noshadow,1,0,108,comment,noshadow,10,,skip_comment
map,90,,12,Nose,1,0,101,show_text,"Ni de broma me muevo de la sombra, qué pereza.",10,"Bahkan tidak bercanda aku beranjak dari bayangan, betapa malasnya.",machine_draft
map,90,,50,EV050,1,0,101,show_text,"\dxn[Niño]¡Papá, papá, que se me escapa!",10,"\dxn[Niño]Ayah, Ayah, aku rindu itu!",machine_draft
map,90,,50,EV050,1,2,101,show_text,"\sh\dxn[Padre]¡Tira con fuerza, hijo!",10,\sh\dxn[Padre]Tarik sekuat tenaga nak!,machine_draft
map,90,,88,EV088,1,0,108,comment,noshadow,10,,skip_comment
map,90,,3,EV003,1,6,355,script,Pokemon.play_cry(:GIMMIGHOUL),10,,skip_script
map,90,,3,EV003,1,9,355,script,"setBattleRule(""base"", ""bridge"")",10,,skip_script
map,90,,3,EV003,1,10,355,script,"pbWildBattle(:GIMMIGHOUL, 10)",10,,skip_script
map,90,,3,EV003,1,11,355,script,pbSetEventTime,10,,skip_script
map,90,,3,EV003,1,15,101,show_text,Parece que ha soltado una extraña moneda...,10,Sepertinya dia telah menjatuhkan koin aneh...,machine_draft
map,90,,3,EV003,1,16,355,script,pbReceiveItem(:GOLD),10,,skip_script
map,90,,3,EV003,3,1,355,script,"setTempSwitchOn(""A"")",10,,skip_script
map,90,,41,EV041,1,0,108,comment,noshadow,10,,skip_comment
map,90,,79,EV079,1,0,108,comment,noshadow,10,,skip_comment
map,90,,60,EV060,1,0,108,comment,noshadow,10,,skip_comment
map,90,,70,.noshadow,1,0,108,comment,noshadow,10,,skip_comment
map,90,,51,EV051,1,0,101,show_text,"\dxn[Niño]¡Papá, papá, que se me escapa!",10,"\dxn[Niño]Ayah, Ayah, aku rindu itu!",machine_draft
map,90,,51,EV051,1,2,101,show_text,"\sh\dxn[Padre]¡Tira con fuerza, hijo!",10,\sh\dxn[Padre]Tarik sekuat tenaga nak!,machine_draft
map,90,,89,EV089,1,0,108,comment,noshadow,10,,skip_comment
map,90,,4,EV004,1,0,355,script,pbItemBall(:PEARL),10,,skip_script
map,90,,42,EV042,1,0,108,comment,noshadow,10,,skip_comment
map,90,,80,EV080,1,0,108,comment,noshadow,10,,skip_comment
map,90,,23,EV023,1,0,101,show_text,"<b><ac>RUTA 4</ac></b><ac>¡Esta ruta es para descender a Ciudad Calentra, una vez bajes, no podrás volver!</ac>",10,"<b><ac>ROUTE 4</ac></b><ac>Rute ini turun ke Ciudad Calentra, sekali turun tidak bisa kembali!</ac>",machine_draft
map,90,,52,EV052,1,4,355,script,"pbRemoveDependency2(""FollowerPkmn"")",10,,skip_script
map,90,,52,EV052,1,5,355,script,pbCaveEntrance,10,,skip_script
map,90,,90,EV090,1,0,108,comment,noshadow,10,,skip_comment
map,90,,71,.noshadow,1,0,108,comment,noshadow,10,,skip_comment
map,90,,43,EV043,1,0,108,comment,noshadow,10,,skip_comment
map,90,,81,EV081,1,0,108,comment,noshadow,10,,skip_comment
map,90,,24,EV024,1,0,101,show_text,"<b><ac>RUTA 4</ac></b><ac>¡Esta ruta es para descender a Ciudad Calentra, una vez bajes, no podrás volver!</ac>",10,"<b><ac>ROUTE 4</ac></b><ac>Rute ini turun ke Ciudad Calentra, sekali turun tidak bisa kembali!</ac>",machine_draft
